Region/Country/Area,country,Year,Series,Value,Footnotes,Source,
646,Rwanda,2010,Emissions (thousand metric tons of carbon dioxide),1417,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
646,Rwanda,2015,Emissions (thousand metric tons of carbon dioxide),1832,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
646,Rwanda,2018,Emissions (thousand metric tons of carbon dioxide),2127,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
646,Rwanda,2019,Emissions (thousand metric tons of carbon dioxide),2182,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
646,Rwanda,2020,Emissions (thousand metric tons of carbon dioxide),2146,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
646,Rwanda,1975,Emissions per capita (metric tons of carbon dioxide),0,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
646,Rwanda,1985,Emissions per capita (metric tons of carbon dioxide),0.1,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
646,Rwanda,2005,Emissions per capita (metric tons of carbon dioxide),0.1,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
646,Rwanda,2010,Emissions per capita (metric tons of carbon dioxide),0.1,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
646,Rwanda,2015,Emissions per capita (metric tons of carbon dioxide),0.1,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
646,Rwanda,2018,Emissions per capita (metric tons of carbon dioxide),0.1,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
646,Rwanda,2019,Emissions per capita (metric tons of carbon dioxide),0.1,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
646,Rwanda,2020,Emissions per capita (metric tons of carbon dioxide),0.1,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
682,Saudi Arabia,1975,Emissions (thousand metric tons of carbon dioxide),22721,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
682,Saudi Arabia,1985,Emissions (thousand metric tons of carbon dioxide),119059,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
682,Saudi Arabia,2005,Emissions (thousand metric tons of carbon dioxide),299568,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
682,Saudi Arabia,2010,Emissions (thousand metric tons of carbon dioxide),421715,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
682,Saudi Arabia,2015,Emissions (thousand metric tons of carbon dioxide),536071,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
682,Saudi Arabia,2018,Emissions (thousand metric tons of carbon dioxide),502356,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
682,Saudi Arabia,2019,Emissions (thousand metric tons of carbon dioxide),502455,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
682,Saudi Arabia,2020,Emissions (thousand metric tons of carbon dioxide),487510,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
682,Saudi Arabia,1975,Emissions per capita (metric tons of carbon dioxide),3,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
682,Saudi Arabia,1985,Emissions per capita (metric tons of carbon dioxide),9,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
682,Saudi Arabia,2005,Emissions per capita (metric tons of carbon dioxide),12.5,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
682,Saudi Arabia,2010,Emissions per capita (metric tons of carbon dioxide),15.3,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
682,Saudi Arabia,2015,Emissions per capita (metric tons of carbon dioxide),16.8,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
682,Saudi Arabia,2018,Emissions per capita (metric tons of carbon dioxide),14.8,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
682,Saudi Arabia,2019,Emissions per capita (metric tons of carbon dioxide),14.5,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
682,Saudi Arabia,2020,Emissions per capita (metric tons of carbon dioxide),13.9,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
686,Senegal,1975,Emissions (thousand metric tons of carbon dioxide),1794,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
686,Senegal,1985,Emissions (thousand metric tons of carbon dioxide),2327,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
686,Senegal,2005,Emissions (thousand metric tons of carbon dioxide),4885,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
686,Senegal,2010,Emissions (thousand metric tons of carbon dioxide),5908,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
686,Senegal,2015,Emissions (thousand metric tons of carbon dioxide),7943,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
686,Senegal,2018,Emissions (thousand metric tons of carbon dioxide),8465,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
686,Senegal,2019,Emissions (thousand metric tons of carbon dioxide),10088,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
686,Senegal,2020,Emissions (thousand metric tons of carbon dioxide),8403,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
686,Senegal,1975,Emissions per capita (metric tons of carbon dioxide),0.3,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
686,Senegal,1985,Emissions per capita (metric tons of carbon dioxide),0.3,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
686,Senegal,2005,Emissions per capita (metric tons of carbon dioxide),0.4,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
686,Senegal,2010,Emissions per capita (metric tons of carbon dioxide),0.4,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
686,Senegal,2015,Emissions per capita (metric tons of carbon dioxide),0.5,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
686,Senegal,2018,Emissions per capita (metric tons of carbon dioxide),0.5,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
686,Senegal,2019,Emissions per capita (metric tons of carbon dioxide),0.6,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
686,Senegal,2020,Emissions per capita (metric tons of carbon dioxide),0.5,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
688,Serbia,2005,Emissions (thousand metric tons of carbon dioxide),50278,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
688,Serbia,2010,Emissions (thousand metric tons of carbon dioxide),46797,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
688,Serbia,2015,Emissions (thousand metric tons of carbon dioxide),45402,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
688,Serbia,2018,Emissions (thousand metric tons of carbon dioxide),46012,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
688,Serbia,2019,Emissions (thousand metric tons of carbon dioxide),45845,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
688,Serbia,2020,Emissions (thousand metric tons of carbon dioxide),46238,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
688,Serbia,2005,Emissions per capita (metric tons of carbon dioxide),6.7,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
688,Serbia,2010,Emissions per capita (metric tons of carbon dioxide),6.3,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
688,Serbia,2015,Emissions per capita (metric tons of carbon dioxide),6.3,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
688,Serbia,2018,Emissions per capita (metric tons of carbon dioxide),6.5,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
688,Serbia,2019,Emissions per capita (metric tons of carbon dioxide),6.5,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
688,Serbia,2020,Emissions per capita (metric tons of carbon dioxide),6.6,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
702,Singapore,1975,Emissions (thousand metric tons of carbon dioxide),8510,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
702,Singapore,1985,Emissions (thousand metric tons of carbon dioxide),16724,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
702,Singapore,2005,Emissions (thousand metric tons of carbon dioxide),37127,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
702,Singapore,2010,Emissions (thousand metric tons of carbon dioxide),42677,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
